Title,Skills
Sales Executive,Salesforce; HubSpot; Lead Generation; Negotiation; Closing Deals; Pipeline Management; Product Demos; Sales Forecasting; Social Selling; Time Management
Sales Executive,Salesforce; HubSpot; Predictive Analytics; Lead Generation; Negotiation; Closing Techniques; Sales Automation; Social Selling; Data-driven Sales; Relationship Management
Sales Executive,CRM Basics; Lead Generation; Product Knowledge; Communication; Active Listening; Relationship Building; Time Management; Adaptability; Digital Sales Awareness; Customer Engagement
Sales Executive,Salesforce; HubSpot; Lead Generation; Negotiation; Closing Deals; Pipeline Management; Product Demos; Sales Forecasting; Social Selling; Time Management
SEO Specialist,"Keyword research; On-page SEO; Off-page SEO basics; HTML, CSS, JavaScript basics; Google Analytics GA4; Google Search Console; Content optimization; Link building basics; Local SEO; Mobile SEO"
SEO Specialist,Technical SEO basics; Page speed optimization; Schema markup basics; Crawlability checks; Site indexing basics; SEO copywriting; Content optimization; Google Analytics GA4; Looker Studio; Link building
SEO Specialist,Advanced SEO strategy; Technical SEO audits; Schema markup and structured data; Site speed optimization; AI-driven SEO tools; Content marketing optimization; Link building strategy; Google Analytics GA4; Search Console; Looker Studio; Local & mobile SEO; Voice search optimization; Visual search optimization
SEO Specialist,Technical SEO; On-page and off-page optimization; Content strategy and SEO copywriting; Link building; Site architecture optimization; AI-powered SEO analytics; Google Analytics GA4; Looker Studio; Search Console; Privacy-compliant SEO (GDPR)
SEO Specialist,"SEO strategy development; Advanced technical SEO; Crawlability, indexing, and site structure optimization; Schema markup and structured data implementation; AI and machine learning in SEO; Multimodal search optimization; Content strategy and SEO copywriting; Link building strategy; Analytics and reporting (GA4, Looker Studio, Search Console); Privacy-compliant SEO strategies"
SEO Specialist,Advanced on-page and off-page SEO; Technical SEO audits; Page speed and mobile optimization; Schema markup and structured data; AI-driven SEO insights; Content marketing optimization; Link building strategy; Local SEO and voice search optimization; Google Analytics GA4; Search Console; Looker Studio
SEO Specialist,Technical SEO; Advanced content optimization; Link building and backlink analysis; Site speed optimization; Schema markup implementation; Multimodal search optimization; Privacy-compliant SEO (GDPR); Google Analytics GA4; Search Console; Looker Studio
SEO Specialist,"SEO strategy and planning; Advanced technical SEO; Crawlability and indexing optimization; Content strategy and SEO copywriting; Link building and outreach; Multimodal search optimization; AI-powered SEO tools; Analytics and reporting (GA4, Looker Studio); Privacy-compliant SEO strategies"
SEO Specialist,Technical SEO audits; Page speed and performance optimization; Schema markup and structured data; Content optimization; AI-driven SEO tools; Link building strategy; Local SEO optimization; Voice and visual search optimization; Analytics and reporting; Privacy compliance (GDPR)
SEO Specialist,"SEO strategy; On-page and off-page optimization; Technical SEO audits; Content strategy; Link building; AI-driven SEO insights; Analytics (GA4, Search Console, Looker Studio); Multimodal search optimization; Privacy-compliant SEO"
SEO Specialist,Keyword research; On-page SEO; Off-page SEO; Basic HTML/CSS; Content optimization; Google Analytics basics; Search Console basics; Social media SEO basics; Local SEO basics; Basic link building
SEO Specialist,"SEO strategy development; Advanced technical SEO; AI-powered SEO tools; Content strategy and optimization; Link building campaigns; Analytics and reporting (GA4, Looker Studio, Search Console); Multimodal search optimization; Privacy compliance (GDPR); Voice and visual search optimization; Local SEO strategy"
SEO Specialist,Technical SEO; On-page optimization; Off-page optimization; Content marketing; Link building; Google Analytics GA4; Search Console; Looker Studio; Schema markup; Page speed optimization
SEO Specialist,SEO strategy and execution; Advanced technical SEO; Content strategy and optimization; Link building; AI-powered SEO tools; Multimodal search optimization; Analytics and reporting; Privacy-compliant SEO; Local and mobile SEO optimization; Stakeholder communication
SEO Specialist,"Technical SEO audits; On-page and off-page optimization; Content optimization; Link building; Analytics (GA4, Looker Studio); Schema markup; Page speed optimization; Voice search optimization; Visual search optimization; Local SEO"
SEO Specialist,"SEO strategy; Technical SEO audits; Advanced content strategy; Link building and outreach; Analytics and reporting (GA4, Looker Studio, Search Console); AI-driven SEO insights; Multimodal search optimization; Privacy-compliant SEO; Local SEO optimization; Mobile SEO optimization"
SEO Specialist,Keyword research; On-page SEO basics; Off-page SEO basics; Content optimization basics; HTML/CSS basics; Google Analytics basics; Search Console basics; Local SEO basics; Mobile SEO basics; Link building basics
SEO Specialist,"SEO strategy and roadmap; Technical SEO audits; Advanced content strategy; Link building strategy; AI-powered SEO tools; Multimodal search optimization; Analytics and reporting (GA4, Looker Studio, Search Console); Privacy-compliant SEO strategies; Local and mobile SEO optimization; Voice and visual search optimization"
SEO Specialist,"Technical SEO audits; On-page and off-page optimization; Content strategy; Link building; Analytics (GA4, Looker Studio, Search Console); Schema markup; Page speed optimization; Voice search optimization; Visual search optimization; Local SEO optimization"
SEO Specialist,SEO strategy; Technical SEO audits; Advanced content strategy; Link building; AI-powered SEO tools; Multimodal search optimization; Analytics and reporting; Privacy compliance (GDPR); Local and mobile SEO optimization; Stakeholder communication
Site Reliability Engineer,Python basics; Bash scripting basics; Linux fundamentals; Windows OS basics; Cloud fundamentals (AWS/Azure/GCP); Docker basics; Kubernetes introduction; Monitoring basics (Prometheus/Grafana/Nagios); TCP/IP networking basics; Basic CI/CD concepts; Problem-solving; Collaboration; Communication
Site Reliability Engineer,"Python basics; Shell scripting (Bash/Zsh); Linux OS basics; Windows OS fundamentals; Cloud platforms basics (AWS/Azure/GCP); Docker fundamentals; Kubernetes basics; Monitoring tools intro (Prometheus, Grafana); Networking basics (TCP/IP, DNS); Basic automation scripts; Analytical thinking; Time management; Communication"
Site Reliability Engineer,"Python basics; Bash scripting basics; Linux administration fundamentals; Windows OS basics; Introduction to cloud platforms; Containerization basics (Docker); Kubernetes basics; Basic monitoring (Nagios, Grafana); Networking fundamentals; Problem-solving; Collaboration; Communication; Adaptability"
Site Reliability Engineer,"Python basics; Shell scripting; Linux basics; Windows OS fundamentals; Cloud fundamentals (AWS, GCP, Azure); Docker basics; Kubernetes basics; Intro to monitoring (Prometheus/Grafana); TCP/IP networking; Basic CI/CD; Analytical thinking; Time management; Communication"
Site Reliability Engineer,"Python basics; Bash/Shell scripting; Linux administration basics; Windows fundamentals; Cloud platform basics (AWS/Azure/GCP); Docker introduction; Kubernetes introduction; Monitoring basics (Nagios, Grafana); Networking basics (TCP/IP, DNS); CI/CD fundamentals; Problem-solving; Collaboration; Communication"
Site Reliability Engineer,"Python advanced; Go programming; Java scripting; Bash/Zsh scripting; Linux administration expert; Windows administration; Cloud platforms expert (AWS, Azure, GCP); Docker, Kubernetes advanced; CI/CD pipelines (Jenkins, Bamboo, GitHub Actions); Infrastructure as Code (Terraform, Ansible, Puppet, Chef); Monitoring and logging (Prometheus, Grafana, ELK Stack, Nagios, Splunk); Networking (TCP/IP, DNS, Load Balancing); Automation scripting; Distributed systems design; Security and compliance basics; Problem-solving; Collaboration; Communication"
Site Reliability Engineer,"Python advanced; Go programming; Java scripting; Bash scripting; Linux administration; Windows administration; Cloud platforms (AWS, Azure, GCP); Docker, Kubernetes advanced; CI/CD pipelines (Jenkins, Bamboo, GitHub Actions); Infrastructure as Code (Terraform, Ansible); Monitoring and logging tools (Prometheus, Grafana, ELK Stack); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation scripting; Distributed systems management; Security and compliance basics; Problem-solving; Collaboration; Communication; Time management"
Site Reliability Engineer,"Python, Go, Java; Bash/Zsh scripting; Linux administration expert; Windows server administration; AWS, Azure, GCP advanced; Docker, Kubernetes expert; CI/CD pipelines expert (Jenkins, Bamboo, GitHub Actions); IaC (Terraform, Ansible, Puppet, Chef); Monitoring and logging (Prometheus, Grafana, ELK Stack, Nagios, Splunk); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation and scripting; Distributed systems design; Security and compliance knowledge; Problem-solving; Leadership; Collaboration; Communication; Time management"
Site Reliability Engineer,"Python advanced; Go, Java; Bash scripting expert; Linux/Windows administration; Cloud platforms (AWS, Azure, GCP); Docker, Kubernetes; CI/CD pipelines (Jenkins, Bamboo, GitHub Actions); Infrastructure as Code (Terraform, Ansible, Puppet); Monitoring (Prometheus, Grafana, ELK Stack, Nagios, Splunk); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation scripting; Distributed systems architecture; Security and compliance basics; Problem-solving; Leadership; Collaboration; Communication"
Site Reliability Engineer,"Python, Go, Java; Bash/Zsh scripting; Linux expert; Windows server administration; AWS, Azure, GCP advanced; Docker, Kubernetes expert; CI/CD pipelines (Jenkins, Bamboo, GitHub Actions); Infrastructure as Code (Terraform, Ansible, Puppet, Chef); Monitoring and logging (Prometheus, Grafana, ELK Stack, Nagios, Splunk); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation scripting; Distributed systems design and management; Security and compliance knowledge; Problem-solving; Leadership; Collaboration; Communication"
Site Reliability Engineer,"Python advanced; Go, Java; Bash scripting; Linux/Windows administration; AWS, Azure, GCP; Docker, Kubernetes; CI/CD pipelines (Jenkins, GitHub Actions); Infrastructure as Code (Terraform, Ansible, Puppet); Monitoring (Prometheus, Grafana, ELK Stack, Nagios, Splunk); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation scripting; Distributed systems; Security and compliance; Problem-solving; Leadership; Collaboration; Communication"
Site Reliability Engineer,"Python, Go; Bash/Zsh scripting; Linux/Windows; AWS, Azure, GCP expert; Docker, Kubernetes; CI/CD (Jenkins, Bamboo, GitHub Actions); IaC (Terraform, Ansible, Puppet, Chef); Monitoring (Prometheus, Grafana, ELK, Nagios, Splunk); Networking; Distributed systems design; Automation; Security compliance; Problem-solving; Leadership; Collaboration; Communication"
Site Reliability Engineer,"Python advanced; Go, Java; Bash/Zsh scripting; Linux administration; Windows server; Cloud (AWS, Azure, GCP); Docker, Kubernetes advanced; CI/CD pipelines; IaC (Terraform, Ansible); Monitoring & logging (Prometheus, Grafana, ELK); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation; Distributed systems; Security compliance; Problem-solving; Leadership; Collaboration; Communication"
Site Reliability Engineer,"Python, Go, Java; Bash/Zsh scripting; Linux expert; Windows server; Cloud expert (AWS, Azure, GCP); Docker, Kubernetes; CI/CD pipelines (Jenkins, GitHub Actions); IaC (Terraform, Ansible, Puppet); Monitoring & logging (Prometheus, Grafana, ELK, Nagios, Splunk); Networking (TCP/IP, DNS, CDN, Load Balancing); Automation; Distributed systems; Security compliance; Problem-solving; Leadership; Collaboration; Communication"
Site Reliability Engineer,"Python, Go, Java; Bash/Zsh scripting; Linux/Windows administration; AWS, Azure, GCP advanced; Docker, Kubernetes expert; CI/CD pipelines; IaC (Terraform, Ansible, Puppet, Chef); Monitoring & logging tools; Networking; Automation; Distributed systems; Security compliance; Problem-solving; Leadership; Collaboration; Communication"
Site Reliability Engineer,"Python, Go, Java; Bash/Zsh scripting; Linux expert; Windows server; Cloud platforms expert; Docker, Kubernetes; CI/CD pipelines; IaC (Terraform, Ansible, Puppet); Monitoring & logging (Prometheus, Grafana, ELK, Nagios, Splunk); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation; Distributed systems design; Security compliance; Problem-solving; Leadership; Collaboration; Communication"
Site Reliability Engineer,"Python, Go, Java; Bash/Zsh scripting; Linux/Windows administration; Cloud platforms expert; Docker, Kubernetes; CI/CD pipelines; IaC (Terraform, Ansible, Puppet, Chef); Monitoring & logging; Networking; Automation; Distributed systems; Security and compliance; Problem-solving; Leadership; Collaboration; Communication"
Site Reliability Engineer,"Python, Go, Java; Bash/Zsh scripting; Linux/Windows expert; Cloud platforms (AWS, Azure, GCP); Docker, Kubernetes expert; CI/CD pipelines (Jenkins, GitHub Actions, Bamboo); IaC (Terraform, Ansible, Puppet, Chef); Monitoring & logging (Prometheus, Grafana, ELK, Nagios, Splunk); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation; Distributed systems architecture; Security compliance; Problem-solving; Leadership; Collaboration; Communication"
Site Reliability Engineer,"Python, Go, Java; Bash/Zsh scripting; Linux/Windows; Cloud platforms expert; Docker, Kubernetes; CI/CD pipelines; IaC (Terraform, Ansible, Puppet, Chef); Monitoring & logging; Networking; Automation; Distributed systems design; Security and compliance; Problem-solving; Leadership; Collaboration; Communication"
Site Reliability Engineer,"Python, Go, Java; Bash/Zsh scripting; Linux/Windows administration expert; Cloud platforms expert; Docker, Kubernetes expert; CI/CD pipelines expert; IaC (Terraform, Ansible, Puppet, Chef); Monitoring & logging expert (Prometheus, Grafana, ELK, Nagios, Splunk); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation; Distributed systems architecture; Security and compliance; Problem-solving; Leadership; Collaboration; Communication"
Software Developer - Entry Level,Java; Python; C++; HTML; CSS; JavaScript; SQL; Git; Problem-solving; Collaboration
Software Developer - Entry Level,Java; Python; C++; HTML; CSS; JavaScript; SQL; Git; Teamwork; Problem-solving
Software Developer - Entry Level,Java; Python; C++; HTML; CSS; JavaScript; SQL; Git; Problem-solving; Teamwork
Software Developer - Entry Level,Java; Python; C++; HTML; CSS; JavaScript; SQL; Git; Analytical thinking; Collaboration
Software Developer - Entry Level,Java; Python; C++; HTML; CSS; JavaScript; SQL; Git; Problem-solving; Communication
Software Developer - Entry Level,JavaScript; Python; Java; Angular; React; SQL; NoSQL; Git; Collaboration; Problem-solving
Software Developer - Entry Level,Java; Kotlin; Swift; Android Studio; Xcode; SQL; NoSQL; Git; Teamwork; Analytical thinking
Software Developer - Entry Level,"Python; SQL; Git; ML libraries (scikit-learn, pandas); Problem-solving; Collaboration"
Software Developer - Entry Level,Python; Java; Git; AWS basics; Azure basics; SQL; NoSQL; Teamwork; Problem-solving
Software Developer - Experienced,Java; Python; C++; JavaScript/TypeScript; React; Angular; Vue.js; Node.js; Django; Spring Boot; SQL; NoSQL; Git; Agile/Scrum
Software Developer - Experienced,Java; Python; C++; React; Angular; Node.js; SQL; NoSQL; Git; Docker; Kubernetes; CI/CD; Agile/Scrum
Software Developer - Experienced,Java; Python; C#; Angular; React; Node.js; SQL; NoSQL; AWS; Git; CI/CD; Agile/Scrum
Software Developer - Experienced,Java; Python; React; Angular; Vue.js; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; Agile/Scrum
Software Developer - Experienced,Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Azure; Docker; Kubernetes; Git; CI/CD; Agile/Scrum
Software Developer - Experienced,Java; Python; C++; Angular; React; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; CI/CD; Agile/Scrum; Microservices
Software Developer - Experienced,Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Azure; Docker; Kubernetes; Git; CI/CD; Agile/Scrum; Microservices
Software Developer - Experienced,Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; CI/CD; Microservices; Team Leadership
Software Developer - Experienced,Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; CI/CD; Microservices; Agile; Team Leadership
Software Developer - Experienced,Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Azure; Docker; Kubernetes; Git; CI/CD; Microservices; Team Leadership
Software Developer - Experienced,Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; CI/CD; Microservices; Agile; Team Leadership
Software Engineer - Entry Level,Python; JavaScript; Git; React; MySQL; Data Structures; Algorithms; VS Code; Jira
Software Engineer - Entry Level,Java; SQL; Git; REST APIs; IntelliJ; GitHub
Software Engineer - Entry Level,JavaScript; Vue.js; HTML; CSS; APIs; Git; VS Code; Figma
Software Engineer - Entry Level,Python; Django; SQL; Git; PyCharm; Trello
Software Engineer - Entry Level,C++; Unity; Git; Visual Studio; Game Development
Software Engineer - Entry Level,Python; Java; Git; Cybersecurity Basics; IntelliJ; Jira
Software Engineer - Entry Level,Node.js; MongoDB; Git; APIs; VS Code; Postman
Software Engineer - Entry Level,Python; REST APIs; Git; Machine Learning Basics; Jupyter Notebook; Azure
Software Engineer - Entry Level,Angular; JavaScript; HTML; CSS; Responsive Design; VS Code; Figma
Software Engineer - Entry Level,Rust; Git; IoT Basics; Data Structures; VS Code; Docker
Software Engineer - Experienced,Python; JavaScript; React; Node.js; Git; SQL; REST APIs; Docker; Agile; Unit Testing
Software Engineer - Experienced,Java; Spring Boot; SQL; Git; REST APIs; AWS; Docker; Kubernetes; Agile; Debugging
Software Engineer - Experienced,Python; Django; REST APIs; SQL; Git; CI/CD; Docker; Agile; Testing; Mentoring
Software Engineer - Experienced,JavaScript; Angular; TypeScript; HTML; CSS; Git; Testing; Agile; REST APIs; Team Leadership
Software Engineer - Experienced,Java; Spring Boot; Microservices; SQL; Git; Docker; Kubernetes; AWS; Agile; Mentoring
Software Engineer - Experienced,Python; Machine Learning; REST APIs; SQL; Git; Docker; Agile; Testing; AWS; CI/CD
Software Engineer - Experienced,Node.js; Express; MongoDB; Git; Docker; Kubernetes; CI/CD; Agile; Testing; Mentoring
Software Engineer - Experienced,React; Redux; JavaScript; HTML; CSS; Git; Agile; Testing; REST APIs; Mentoring
Software Engineer - Experienced,Python; Django; REST APIs; PostgreSQL; Git; Docker; AWS; CI/CD; Agile; Team Leadership
Software Engineer - Experienced,JavaScript; Angular; TypeScript; HTML; CSS; Git; Docker; CI/CD; Agile; Team Leadership
Software Tester (SDET),Java basics; Python basics; C# basics; Selenium WebDriver basics; Cypress basics; Functional testing; Regression testing; API testing basics; Postman basics; JMeter basics; Agile/Scrum understanding; Communication; Teamwork; Attention to detail; Problem-solving
Software Tester (SDET),Java basics; Python basics; C# basics; Selenium WebDriver basics; Cypress basics; Functional testing; Regression testing; API testing basics; Postman; Basic Jenkins; Teamwork; Communication; Attention to detail
Software Tester (SDET),Java basics; Python basics; C# basics; Selenium basics; Cypress basics; Functional and regression testing; API testing; Postman; JMeter basics; Agile understanding; Communication; Teamwork; Problem-solving
Software Tester (SDET),Java basics; Python basics; C# basics; Selenium WebDriver basics; Cypress basics; Functional testing; Regression testing; API testing; Jenkins basics; Agile/Scrum knowledge; Communication; Attention to detail; Teamwork
Software Tester (SDET),Java basics; Python basics; C# basics; Selenium basics; Cypress basics; API testing; Functional testing; Regression testing; Postman; Jenkins basics; Teamwork; Communication; Problem-solving
Software Tester (SDET),"Advanced Java; Advanced Python; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD integration (Jenkins, Bamboo); Performance testing; Agile leadership; Team collaboration; Code review; Test data management"
Software Tester (SDET),Advanced Java; Advanced Python; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD integration; Performance and load testing; Agile leadership; Mentoring; Cross-team collaboration; Test automation strategy
Software Tester (SDET),"Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD integration (Jenkins, Azure DevOps); Performance and load testing; Code review; Agile leadership; Mentoring; Team collaboration; Defect management metrics"
Software Tester (SDET),Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing; CI/CD integration; Performance testing; Agile leadership; Mentoring; Cross-team collaboration; Code review; Test automation
Software Tester (SDET),"Advanced Java; Advanced Python; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD (Jenkins, Bamboo, Azure DevOps); Performance and load testing; Agile leadership; Cross-team collaboration; Code review; Test data management; Metrics-driven QA"
Software Tester (SDET),Java basics; Python basics; C# basics; Selenium WebDriver basics; Cypress basics; API testing; Functional testing; Regression testing; Postman basics; Jenkins basics; Communication; Teamwork; Problem-solving
Software Tester (SDET),Java basics; Python basics; C# basics; Selenium basics; Cypress basics; Functional testing; Regression testing; API testing; Postman; Teamwork; Communication; Attention to detail
Software Tester (SDET),Java basics; Python basics; C# basics; Selenium basics; Cypress basics; Functional and regression testing; API testing; Postman; Jenkins basics; Teamwork; Communication; Problem-solving
Software Tester (SDET),Java basics; Python basics; C# basics; Selenium basics; Cypress basics; Functional testing; Regression testing; API testing; Postman basics; Jenkins basics; Communication; Teamwork; Attention to detail
Software Tester (SDET),Java basics; Python basics; C# basics; Selenium WebDriver basics; Cypress basics; Functional testing; Regression testing; API testing; Postman basics; Teamwork; Communication; Problem-solving
Software Tester (SDET),Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing; CI/CD integration; Performance testing; Agile leadership; Mentoring; Cross-team collaboration; Code review; Test automation; Defect metrics
Software Tester (SDET),Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD integration; Performance and load testing; Agile leadership; Team collaboration; Code review; Test data management; Metrics-driven QA
Software Tester (SDET),"Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD (Jenkins, Bamboo, Azure DevOps); Performance and load testing; Agile leadership; Cross-team collaboration; Code review; Test data management; Metrics-driven QA"
Software Tester (SDET),Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD integration; Performance testing; Agile leadership; Team mentoring; Cross-team collaboration; Code review; Test data management; Metrics-driven QA; Strategic QA planning
Software Tester (SDET),Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD integration; Performance and load testing; Agile leadership; Mentoring; Cross-team collaboration; Code review; Test data management; Metrics-driven QA; Strategic QA planning; Automation strategy
Solutions Architect,AWS basics; Azure basics; Google Cloud fundamentals; Java basics; Python basics; JavaScript fundamentals; Basic architecture design; CI/CD basics; Docker fundamentals; Kubernetes fundamentals; Problem-solving; Team collaboration; Communication
Solutions Architect,AWS basics; Azure basics; GCP fundamentals; Java basics; Python basics; Introductory microservices knowledge; Basic security awareness; CI/CD fundamentals; Docker/Kubernetes basics; Problem-solving; Communication
Solutions Architect,AWS basics; Azure basics; Java fundamentals; Python fundamentals; Basic container orchestration knowledge; CI/CD introduction; Basic security and compliance awareness; Teamwork; Communication; Problem-solving
Solutions Architect,AWS fundamentals; Azure fundamentals; GCP basics; Java basics; Python basics; Introductory Node.js knowledge; Basic CI/CD and DevOps exposure; Docker fundamentals; Kubernetes fundamentals; Teamwork; Communication
Solutions Architect,AWS basics; Azure basics; Java basics; Python basics; Basic microservices understanding; Introductory security awareness; CI/CD basics; Docker/Kubernetes fundamentals; Communication; Team collaboration
Solutions Architect,AWS basics; Azure basics; GCP fundamentals; Java basics; Python basics; Introductory microservices knowledge; Basic CI/CD; Docker/Kubernetes fundamentals; Problem-solving; Communication
Solutions Architect,AWS fundamentals; Azure fundamentals; Java basics; Python basics; Node.js basics; Introductory Docker/Kubernetes knowledge; CI/CD fundamentals; Basic security awareness; Communication; Teamwork
Solutions Architect,AWS basics; Azure basics; GCP fundamentals; Java basics; Python basics; CI/CD basics; Docker fundamentals; Kubernetes fundamentals; Problem-solving; Team collaboration; Communication
Solutions Architect,AWS basics; Azure basics; Java basics; Python basics; Introductory microservices knowledge; Basic CI/CD; Docker/Kubernetes fundamentals; Communication; Teamwork
Solutions Architect,AWS basics; Azure basics; GCP fundamentals; Java basics; Python basics; Node.js basics; CI/CD fundamentals; Docker/Kubernetes basics; Problem-solving; Communication
Solutions Architect,AWS; Azure; GCP; Terraform; CloudFormation; Microservices; Docker; Kubernetes; Java; Python; Node.js; CI/CD pipelines; Security compliance; Stakeholder management; Project management; Problem-solving; Leadership
Solutions Architect,AWS; Azure; GCP; Terraform; CloudFormation; Docker; Kubernetes; Java; Python; Node.js; CI/CD pipelines; Security compliance; Stakeholder management; Project leadership; Problem-solving; Collaboration
Solutions Architect,AWS; Azure; GCP; Terraform; CloudFormation; Microservices; Docker; Kubernetes; Java; Python; Node.js; CI/CD; Security protocols; Project management; Leadership; Stakeholder management
Solutions Architect,AWS; Azure; GCP; Terraform; CloudFormation; Docker; Kubernetes; Java; Python; Node.js; CI/CD pipelines; Security compliance; Stakeholder engagement; Project leadership; Problem-solving
Solutions Architect,AWS; Azure; GCP; Terraform; CloudFormation; Microservices; Docker; Kubernetes; CI/CD pipelines; Java; Python; Node.js; Security compliance; Project management; Leadership
Solutions Architect,AWS; Azure; GCP; Terraform; CloudFormation; Microservices; Docker; Kubernetes; Java; Python; Node.js; CI/CD; Security protocols; Project management; Leadership; Stakeholder management
Solutions Architect,AWS; Azure; GCP; Terraform; CloudFormation; Docker; Kubernetes; Java; Python; Node.js; CI/CD pipelines; Security compliance; Leadership; Stakeholder management; Problem-solving
Solutions Architect,AWS; Azure; GCP; Terraform; CloudFormation; Microservices; Docker; Kubernetes; Java; Python; Node.js; CI/CD; Security compliance; Project management; Leadership
Solutions Architect,AWS; Azure; GCP; Terraform; CloudFormation; Docker; Kubernetes; Java; Python; Node.js; CI/CD pipelines; Security compliance; Leadership; Stakeholder management; Problem-solving
Solutions Architect,AWS; Azure; GCP; Terraform; CloudFormation; Microservices; Docker; Kubernetes; CI/CD pipelines; Java; Python; Node.js; Security compliance; Project management; Leadership; Stakeholder engagement
System Engineer,Windows Server; Linux; VMware; Networking Basics; Python
Junior System Engineer,Linux Basics; VirtualBox; TCP/IP; Bash Scripting; AWS Fundamentals
System Engineer Trainee,Windows Server; Networking; Python Basics; Monitoring Tools; Azure Fundamentals
Associate System Engineer,Linux Administration Basics; VMware; Cloud Concepts; Perl Basics; TCP/IP
System Engineer - Entry Level,Networking Fundamentals; VirtualBox; Python Basics; Monitoring Tools; Windows Server
System Engineer,Linux Administration; Active Directory; VMware; AWS; Python Scripting
System Engineer - Cloud Focus,AWS; Azure; Linux; Terraform; Nagios
Senior System Engineer,Windows Server; Active Directory; Docker; PowerShell; Grafana
System Engineer - Automation Specialist,Python; Bash; Ansible; Linux; VMware
System Engineer - Security,Linux Security; Firewalls; AWS IAM; Compliance; PowerShell
System Engineer - Virtualization,VMware; Hyper-V; Docker; Linux; Networking
System Engineer - Monitoring,Nagios; Grafana; Linux; Windows Server; Automation Scripts
System Engineer,Linux; Active Directory; AWS; PowerShell; System Architecture
System Engineer - DevOps Integration,CI/CD; Docker; Kubernetes; Linux; Ansible
System Engineer,Windows Server; Linux; AWS; Terraform; Security Compliance
Junior System Engineer,Windows Server Basics; Linux Basics; VMware; TCP/IP; Python
System Engineer Intern,Linux Basics; Networking; Scripting Fundamentals; Cloud Basics; Monitoring Tools
System Engineer - Cloud & Automation,AWS; Azure; Ansible; Python; Docker
System Engineer,Linux; Windows Server; Kubernetes; Terraform; Nagios
Lead System Engineer,Enterprise Architecture; Linux; Windows Server; Cloud Strategy; Leadership
Technical Writer,Clear Writing; Technical Accuracy; Proofreading; Basic HTML/CSS; Research Skills; Interviewing SMEs; CMS Basics; Markdown; Time Management; Adaptability
Technical Writer,Technical Writing; Editing; Proofreading; Adobe FrameMaker; MadCap Flare; HTML/CSS/XML; CMS; Version Control; Agile Documentation; AI Writing Tools
Technical Writer,Technical Documentation; Advanced Editing; Proofreading; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML/HTML/CSS; CMS; AI-assisted Documentation
Technical Writer,Clear Writing; Proofreading; Grammar and Style; Research Skills; CMS Basics; Markdown; Basic HTML; Collaboration; Time Management; Adaptability
Technical Writer,Technical Writing; Editing; Proofreading; Adobe FrameMaker; MadCap Flare; CMS; HTML/CSS/XML; Agile Documentation; Version Control; AI Writing Tools
Technical Writer,Advanced Technical Writing; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML/HTML/CSS; CMS; AI-assisted Documentation; Version Control; UX Documentation
Technical Writer,Clear Writing; Proofreading; Basic HTML/CSS; Research Skills; CMS Basics; Markdown; Collaboration; Time Management; Adaptability; Attention to Detail
Technical Writer,Technical Writing; Editing; Proofreading; Adobe FrameMaker; MadCap Flare; CMS; HTML/CSS/XML; AI Writing Tools; Version Control; Agile Documentation
